id,report_type_metric_sub_metric_id,question_id,order_id,created_by,"created_at",updated_by,"updated_at",deleted_by,"deleted_at"
1621,419,78,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1622,419,79,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1623,419,98,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1624,420,107,1,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1625,420,80,2,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1626,420,81,3,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1627,420,82,4,13,"2011-12-01 15:11:27",13,"2011-12-01 15:11:27",NULL,NULL
1628,421,108,1,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1629,421,85,2,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1630,421,86,3,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1631,421,87,4,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1632,422,109,1,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1633,422,90,2,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1634,422,91,3,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1635,422,92,4,13,"2011-12-01 15:11:28",13,"2011-12-01 15:11:28",NULL,NULL
1636,423,1,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1637,423,2,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1638,423,3,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1639,423,4,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1640,423,5,5,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1641,424,6,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1642,424,7,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1643,424,8,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1644,424,9,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1645,424,101,5,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1646,425,10,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1647,425,11,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1648,425,12,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1649,426,102,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1650,426,13,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1651,426,14,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1652,426,15,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1653,427,103,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1654,427,18,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1655,427,19,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1656,427,20,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1657,427,110,5,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1658,428,104,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1659,428,23,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1660,428,24,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1661,428,95,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1662,429,25,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1663,429,26,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1664,430,27,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1665,430,28,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1666,430,29,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1667,430,30,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1668,431,31,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1669,431,32,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1670,431,34,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1671,431,33,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1672,432,35,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1673,432,36,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1674,432,37,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1675,433,38,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1676,433,39,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1677,433,40,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1678,433,41,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1679,434,42,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1680,434,43,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1681,434,44,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1682,434,45,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1683,435,46,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1684,435,48,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1685,435,47,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1686,435,49,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1687,435,96,5,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1688,436,50,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1689,436,51,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1690,436,52,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1691,436,53,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1692,436,97,5,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1693,437,54,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1694,437,55,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1695,438,56,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1696,438,57,2,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1697,438,58,3,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1698,438,59,4,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1699,439,60,1,5,"2012-03-21 10:54:43",5,"2012-03-21 10:54:43",NULL,NULL
1700,439,62,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1701,439,61,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1702,440,63,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1703,440,64,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1704,440,65,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1705,441,66,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1706,441,67,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1707,442,68,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1708,442,69,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1709,442,70,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1710,443,71,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1711,443,72,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1712,443,105,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1713,443,73,4,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1714,443,74,5,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1715,443,106,6,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1716,444,75,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1717,444,76,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1718,444,77,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1719,445,78,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1720,445,79,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1721,445,98,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1722,446,107,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1723,446,80,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1724,446,81,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1725,446,82,4,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1726,447,108,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1727,447,85,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1728,447,86,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1729,447,87,4,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1730,448,109,1,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1731,448,90,2,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1732,448,91,3,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1733,448,92,4,5,"2012-03-21 10:54:44",5,"2012-03-21 10:54:44",NULL,NULL
1734,423,119,112,5,"2012-03-21 10:55:21",5,"2012-03-21 10:55:21",NULL,NULL
1735,449,1,1,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1736,449,2,2,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1737,449,3,3,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1738,449,4,4,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1739,449,5,5,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1740,450,6,1,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1741,450,7,2,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1742,450,8,3,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1743,450,9,4,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1744,450,101,5,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1745,451,10,1,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1746,451,11,2,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1747,451,12,3,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1748,452,102,1,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1749,452,13,2,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1750,452,14,3,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1751,452,15,4,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1752,452,16,5,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1753,452,17,6,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1754,453,103,1,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1755,453,18,2,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1756,453,19,3,13,"2012-11-12 22:10:33",13,"2012-11-12 22:10:33",NULL,NULL
1757,453,20,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1758,453,21,5,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1759,453,22,6,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1760,453,110,7,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1761,454,104,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1762,454,23,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1763,454,24,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1764,454,95,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1765,455,25,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1766,455,26,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1767,456,27,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1768,456,28,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1769,456,29,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1770,456,30,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1771,457,31,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1772,457,32,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1773,457,33,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1774,457,34,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1775,458,35,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1776,458,36,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1777,458,37,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1778,459,38,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1779,459,39,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1780,459,40,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1781,459,41,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1782,460,42,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1783,460,43,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1784,460,44,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1785,460,45,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1786,461,46,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1787,461,48,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1788,461,47,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1789,461,49,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1790,461,96,5,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1791,462,50,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1792,462,51,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1793,462,52,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1794,462,53,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1795,462,97,5,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1796,463,54,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1797,463,55,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1798,464,56,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1799,464,57,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1800,464,58,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1801,464,59,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1802,465,60,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1803,465,61,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1804,465,62,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1805,466,63,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1806,466,64,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1807,466,65,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1808,467,66,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1809,467,67,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1810,468,68,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1811,468,69,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1812,468,70,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1813,469,71,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1814,469,72,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1815,469,105,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1816,469,73,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1817,469,74,5,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1818,469,106,6,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1819,470,75,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1820,470,76,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1821,470,77,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1822,471,78,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1823,471,79,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1824,471,98,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1825,472,107,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1826,472,80,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1827,472,81,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1828,472,82,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1829,472,83,5,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1830,472,84,6,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1831,473,108,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1832,473,85,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1833,473,86,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1834,473,87,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1835,473,88,5,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1836,473,89,6,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1837,474,109,1,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1838,474,90,2,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1839,474,91,3,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1840,474,92,4,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1841,474,93,5,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1842,474,94,6,13,"2012-11-12 22:10:34",13,"2012-11-12 22:10:34",NULL,NULL
1843,475,1,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1844,475,2,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1845,475,3,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1846,475,4,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1847,475,5,5,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1848,476,6,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1849,476,7,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1850,476,8,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1851,476,9,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1852,476,101,5,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1853,477,10,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1854,477,11,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1855,477,12,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1856,478,102,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1857,478,13,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1858,478,14,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1859,478,15,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1860,479,103,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1861,479,18,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1862,479,19,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1863,479,20,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1864,479,110,5,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1865,480,104,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1866,480,23,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1867,480,24,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1868,480,95,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1869,481,25,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1870,481,26,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1871,482,27,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1872,482,28,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1873,482,29,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1874,482,30,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1875,483,31,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1876,483,32,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1877,483,34,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1878,483,33,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1879,484,35,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1880,484,36,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1881,484,37,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1882,485,38,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1883,485,39,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1884,485,40,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1885,485,41,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1886,486,42,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1887,486,43,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1888,486,44,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1889,486,45,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1890,487,46,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1891,487,48,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1892,487,47,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1893,487,49,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1894,487,96,5,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1895,488,50,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1896,488,51,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1897,488,52,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1898,488,53,4,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1899,488,97,5,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1900,489,54,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1901,489,55,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1902,490,56,1,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1903,490,57,2,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
1904,490,58,3,234,"2012-11-28 12:53:33",234,"2012-11-28 12:53:33",NULL,NULL
